run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1110,mlpppo_small_5agents_pursuit_oracle,47,6,872,0,0.8000,0.0511,0,0.8435,10,39,0.0611,0.9429
1111,mlpppo_small_5agents_pursuit_oracle,50,2,866,0,1.0000,0.0000,0,0.7705,12,36,0.1110,0.8696
1112,mlpppo_small_5agents_pursuit_oracle,35,1,495,0,0.4000,0.2629,0,0.8337,11,25,0.2684,0.5714
1113,mlpppo_small_5agents_pursuit_oracle,50,2,673,0,1.0000,0.0000,0,0.7306,16,39,0.0913,1.0000
1114,mlpppo_small_5agents_pursuit_oracle,44,6,787,0,0.8000,0.1091,0,0.7877,1,36,0.0953,0.7907
1115,mlpppo_small_5agents_pursuit_oracle,34,1,510,0,0.6000,0.2824,0,0.8038,3,27,0.3264,0.8400
1116,mlpppo_small_5agents_pursuit_oracle,44,5,615,0,0.8000,0.1091,0,0.7783,6,36,0.1657,0.9286
1117,mlpppo_small_5agents_pursuit_oracle,41,3,593,0,0.8000,0.1756,0,0.7853,9,33,0.2699,0.9524
1118,mlpppo_small_5agents_pursuit_oracle,47,3,966,0,0.6000,0.0426,0,0.8144,18,45,0.0233,0.8000
1119,mlpppo_small_5agents_pursuit_oracle,44,2,803,0,0.6000,0.0909,0,0.7868,17,37,0.1455,0.8788
1120,mlpppo_small_5agents_pursuit_oracle,48,4,643,0,0.8000,0.0333,0,0.7458,5,40,0.1142,0.9512
1121,mlpppo_small_5agents_pursuit_oracle,32,0,587,0,0.6000,0.3375,0,0.7761,7,23,0.4300,0.8864
1122,mlpppo_small_5agents_pursuit_oracle,24,1,258,0,0.2000,0.3500,0,0.6646,0,14,0.3673,0.9211
1123,mlpppo_small_5agents_pursuit_oracle,29,3,426,0,0.4000,0.3172,0,0.8028,5,20,0.2602,0.8415
1124,mlpppo_small_5agents_pursuit_oracle,49,2,928,0,0.8000,0.0163,0,0.7681,25,45,0.0695,0.8947
1125,mlpppo_small_5agents_pursuit_oracle,34,0,448,0,0.6000,0.2824,0,0.7798,6,24,0.2609,0.7414
1126,mlpppo_small_5agents_pursuit_oracle,49,7,891,0,0.8000,0.0163,0,0.7486,15,42,0.0994,0.9275
1127,mlpppo_small_5agents_pursuit_oracle,50,6,900,0,1.0000,0.0000,0,0.7929,11,42,0.0951,0.7500
1128,mlpppo_small_5agents_pursuit_oracle,42,1,813,0,0.6000,0.1429,0,0.8076,14,34,0.1199,0.8710
1129,mlpppo_small_5agents_pursuit_oracle,35,2,468,0,0.6000,0.2629,0,0.7523,0,23,0.2229,0.7917
1130,mlpppo_small_5agents_pursuit_oracle,50,4,875,0,1.0000,0.0000,0,0.8109,12,45,0.1077,0.7857
1131,mlpppo_small_5agents_pursuit_oracle,48,1,1030,0,0.8000,0.0333,0,0.8000,27,37,0.0650,0.9500
1132,mlpppo_small_5agents_pursuit_oracle,29,4,360,0,0.4000,0.3724,0,0.7901,3,20,0.0906,0.7885
1133,mlpppo_small_5agents_pursuit_oracle,50,4,831,0,1.0000,0.0000,0,0.7657,8,44,0.1302,0.8519
1134,mlpppo_small_5agents_pursuit_oracle,50,2,792,0,1.0000,0.0000,0,0.7466,24,41,0.0877,0.9091
1135,mlpppo_small_5agents_pursuit_oracle,50,1,897,0,1.0000,0.0000,0,0.7385,19,37,0.1010,0.7895
1136,mlpppo_small_5agents_pursuit_oracle,47,3,896,0,0.6000,0.0426,0,0.7885,11,36,0.0228,0.7347
1137,mlpppo_small_5agents_pursuit_oracle,42,1,604,0,0.8000,0.1524,0,0.8133,10,38,0.1675,1.0000
1138,mlpppo_small_5agents_pursuit_oracle,28,2,233,0,0.4000,0.3286,0,0.6662,1,17,0.2170,0.6071
1139,mlpppo_small_5agents_pursuit_oracle,40,3,570,0,0.8000,0.2000,0,0.7410,15,34,0.0606,0.9762
1140,mlpppo_small_5agents_pursuit_oracle,49,1,891,0,0.8000,0.0163,0,0.7567,30,44,0.1042,0.2857
1141,mlpppo_small_5agents_pursuit_oracle,45,2,633,0,0.8000,0.0889,0,0.8174,7,35,0.1569,0.9474
1142,mlpppo_small_5agents_pursuit_oracle,42,2,995,0,0.6000,0.1238,0,0.8157,13,40,0.0820,0.7959
1143,mlpppo_small_5agents_pursuit_oracle,40,2,737,0,0.6000,0.1800,0,0.8243,23,37,0.2154,0.5625
1144,mlpppo_small_5agents_pursuit_oracle,50,2,829,0,1.0000,0.0000,0,0.7563,11,43,0.0655,0.9474
1145,mlpppo_small_5agents_pursuit_oracle,41,1,547,0,0.8000,0.1756,0,0.7578,7,27,0.2623,0.8077
1146,mlpppo_small_5agents_pursuit_oracle,48,4,680,0,0.8000,0.0333,0,0.7346,15,32,0.0416,0.7857
1147,mlpppo_small_5agents_pursuit_oracle,35,0,452,0,0.6000,0.2743,0,0.6764,6,27,0.3521,0.8846
1148,mlpppo_small_5agents_pursuit_oracle,43,2,704,0,0.8000,0.1302,0,0.7540,9,34,0.0884,1.0000
1149,mlpppo_small_5agents_pursuit_oracle,42,2,680,0,0.8000,0.1524,0,0.7679,6,30,0.2442,1.0000
1150,mlpppo_small_5agents_pursuit_oracle,40,0,534,0,0.6000,0.1600,0,0.7953,3,34,0.0577,0.8667
1151,mlpppo_small_5agents_pursuit_oracle,40,1,717,0,0.6000,0.1800,0,0.7520,17,30,0.1887,0.9067
1152,mlpppo_small_5agents_pursuit_oracle,41,3,666,0,0.8000,0.1756,0,0.7721,7,30,0.2604,0.7273
1153,mlpppo_small_5agents_pursuit_oracle,41,3,536,0,0.8000,0.1756,0,0.7135,4,24,0.2855,0.8462
1154,mlpppo_small_5agents_pursuit_oracle,43,6,666,0,0.8000,0.1302,0,0.7703,8,37,0.1471,0.7174
1155,mlpppo_small_5agents_pursuit_oracle,33,0,359,0,0.6000,0.3273,0,0.7524,1,19,0.1728,0.7966
1156,mlpppo_small_5agents_pursuit_oracle,33,2,512,0,0.6000,0.3152,0,0.8556,10,27,0.4045,0.9273
1157,mlpppo_small_5agents_pursuit_oracle,46,2,662,0,0.8000,0.0696,0,0.7548,6,35,0.0904,0.6667
1158,mlpppo_small_5agents_pursuit_oracle,41,4,1058,0,0.6000,0.1659,0,0.8042,22,33,0.1602,0.8250
1159,mlpppo_small_5agents_pursuit_oracle,50,2,774,0,1.0000,0.0000,0,0.7717,11,39,0.0934,0.7500
1160,mlpppo_small_5agents_pursuit_oracle,42,2,722,0,0.6000,0.1429,0,0.7766,7,31,0.1779,1.0000
1161,mlpppo_small_5agents_pursuit_oracle,50,2,947,0,1.0000,0.0000,0,0.8022,9,43,0.0598,0.9231
1162,mlpppo_small_5agents_pursuit_oracle,42,3,445,0,0.8000,0.1524,0,0.7199,12,23,0.1748,1.0000
1163,mlpppo_small_5agents_pursuit_oracle,36,1,597,0,0.6000,0.2444,0,0.7799,5,30,0.2012,0.9429
1164,mlpppo_small_5agents_pursuit_oracle,48,2,900,0,0.8000,0.0333,0,0.7505,16,41,0.1138,0.8889
1165,mlpppo_small_5agents_pursuit_oracle,43,9,791,0,0.6000,0.1116,0,0.8011,8,35,0.0890,0.8889
1166,mlpppo_small_5agents_pursuit_oracle,50,2,673,0,1.0000,0.0000,0,0.7387,25,38,0.0910,0.9600
1167,mlpppo_small_5agents_pursuit_oracle,50,1,833,0,1.0000,0.0000,0,0.7419,11,39,0.0856,0.7419
1168,mlpppo_small_5agents_pursuit_oracle,42,5,695,0,0.8000,0.1524,0,0.7985,12,28,0.2175,1.0000
1169,mlpppo_small_5agents_pursuit_oracle,50,3,649,0,1.0000,0.0000,0,0.7192,8,41,0.0937,0.7742
