run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1857,mlpppo_small_5agents_pursuit_no_alarm_oracle,40,2,818,0,0.8000,0.2000,0,0.8473,0,0,0.0460,0.0000
1858,mlpppo_small_5agents_pursuit_no_alarm_oracle,34,0,271,0,0.6000,0.2824,0,0.7072,0,0,0.2149,0.0000
1859,mlpppo_small_5agents_pursuit_no_alarm_oracle,46,4,1012,0,0.6000,0.0609,0,0.8165,0,0,0.0794,0.0000
1860,mlpppo_small_5agents_pursuit_no_alarm_oracle,28,2,273,0,0.4000,0.3571,0,0.7528,0,0,0.3020,0.0000
1861,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,5,702,0,1.0000,0.0000,0,0.7546,0,0,0.0796,0.0000
1862,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,2,648,0,0.8000,0.1756,0,0.7990,0,0,0.2291,0.0000
1863,mlpppo_small_5agents_pursuit_no_alarm_oracle,47,4,909,0,0.8000,0.0511,0,0.8114,0,0,0.0563,0.0000
1864,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,4,746,0,1.0000,0.0000,0,0.7951,0,0,0.1099,0.0000
1865,mlpppo_small_5agents_pursuit_no_alarm_oracle,43,1,603,0,0.8000,0.1302,0,0.7491,0,0,0.0982,0.0000
1866,mlpppo_small_5agents_pursuit_no_alarm_oracle,37,2,519,0,0.6000,0.2162,0,0.7391,0,0,0.1421,0.0000
1867,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,2,773,0,1.0000,0.0000,0,0.7776,0,0,0.1009,0.0000
1868,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,5,962,0,0.8000,0.0163,0,0.8245,0,0,0.0502,0.0000
1869,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,3,868,0,0.8000,0.0163,0,0.7518,0,0,0.0564,0.0000
1870,mlpppo_small_5agents_pursuit_no_alarm_oracle,42,6,446,0,0.8000,0.1524,0,0.7770,0,0,0.2749,0.0000
1871,mlpppo_small_5agents_pursuit_no_alarm_oracle,37,4,643,0,0.4000,0.1838,0,0.8164,0,0,0.2098,0.0000
1872,mlpppo_small_5agents_pursuit_no_alarm_oracle,42,6,774,0,0.8000,0.1524,0,0.8193,0,0,0.2234,0.0000
1873,mlpppo_small_5agents_pursuit_no_alarm_oracle,35,1,609,0,0.6000,0.2743,0,0.7977,0,0,0.2796,0.0000
1874,mlpppo_small_5agents_pursuit_no_alarm_oracle,40,1,610,0,0.8000,0.2000,0,0.7525,0,0,0.0889,0.0000
1875,mlpppo_small_5agents_pursuit_no_alarm_oracle,31,0,272,0,0.4000,0.2968,0,0.7244,0,0,0.2501,0.0000
1876,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,9,848,0,0.8000,0.0163,0,0.8256,0,0,0.0617,0.0000
1877,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,4,939,0,1.0000,0.0000,0,0.7653,0,0,0.0818,0.0000
1878,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,2,600,0,0.8000,0.1756,0,0.7435,0,0,0.2450,0.0000
1879,mlpppo_small_5agents_pursuit_no_alarm_oracle,42,5,692,0,0.8000,0.1524,0,0.8350,0,0,0.1820,0.0000
1880,mlpppo_small_5agents_pursuit_no_alarm_oracle,47,2,737,0,0.8000,0.0511,0,0.8051,0,0,0.0869,0.0000
1881,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,5,723,0,1.0000,0.0000,0,0.7354,0,0,0.0981,0.0000
1882,mlpppo_small_5agents_pursuit_no_alarm_oracle,48,7,854,0,0.8000,0.0333,0,0.8009,0,0,0.0363,0.0000
1883,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,3,621,0,1.0000,0.0000,0,0.7406,0,0,0.0695,0.0000
1884,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,3,888,0,1.0000,0.0000,0,0.8160,0,0,0.0806,0.0000
1885,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,5,941,0,1.0000,0.0000,0,0.8309,0,0,0.0381,0.0000
1886,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,6,868,0,1.0000,0.0000,0,0.7641,0,0,0.0627,0.0000
1887,mlpppo_small_5agents_pursuit_no_alarm_oracle,47,2,447,0,0.8000,0.0511,0,0.6901,0,0,0.0533,0.0000
1888,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,4,895,0,1.0000,0.0000,0,0.8402,0,0,0.0838,0.0000
1889,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,3,737,0,0.8000,0.0163,0,0.7467,0,0,0.0879,0.0000
1890,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,1,763,0,1.0000,0.0000,0,0.6985,0,0,0.1165,0.0000
1891,mlpppo_small_5agents_pursuit_no_alarm_oracle,42,1,617,0,0.8000,0.1524,0,0.7925,0,0,0.1985,0.0000
1892,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,3,859,0,1.0000,0.0000,0,0.8017,0,0,0.0348,0.0000
1893,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,6,731,0,0.8000,0.1756,0,0.7660,0,0,0.2770,0.0000
1894,mlpppo_small_5agents_pursuit_no_alarm_oracle,40,3,808,0,0.6000,0.1800,0,0.8130,0,0,0.2128,0.0000
1895,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,6,994,0,1.0000,0.0000,0,0.7719,0,0,0.0627,0.0000
