run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
366,mlpppo_small_5agents_pursuit_oracle,43,1,380,0,0.8000,0.1302,0,0.6253,6,23,0.0665,0.8235
367,mlpppo_small_5agents_pursuit_oracle,44,2,582,0,0.8000,0.1091,0,0.7688,3,34,0.0986,0.7391
368,mlpppo_small_5agents_pursuit_oracle,41,2,551,0,0.8000,0.1756,0,0.7615,13,34,0.2938,0.7391
369,mlpppo_small_5agents_pursuit_oracle,50,2,746,0,1.0000,0.0000,0,0.7671,8,34,0.0827,0.7391
370,mlpppo_small_5agents_pursuit_oracle,42,7,611,0,0.8000,0.1524,0,0.8091,11,32,0.0977,0.9294
371,mlpppo_small_5agents_pursuit_oracle,41,2,632,0,0.8000,0.1756,0,0.7783,12,30,0.3012,0.9429
372,mlpppo_small_5agents_pursuit_oracle,48,4,1040,0,0.8000,0.0333,0,0.8156,14,41,0.0492,0.8261
373,mlpppo_small_5agents_pursuit_oracle,39,7,705,0,0.6000,0.2051,0,0.7925,17,35,0.2877,0.9286
374,mlpppo_small_5agents_pursuit_oracle,50,1,890,0,1.0000,0.0000,0,0.8157,10,44,0.0901,0.7551
375,mlpppo_small_5agents_pursuit_oracle,44,6,556,0,0.8000,0.1091,0,0.7591,4,32,0.1914,0.8667
376,mlpppo_small_5agents_pursuit_oracle,46,6,722,0,0.8000,0.0696,0,0.7527,9,39,0.0851,0.8205
377,mlpppo_small_5agents_pursuit_oracle,50,4,996,0,1.0000,0.0000,0,0.7939,18,44,0.0664,0.8605
378,mlpppo_small_5agents_pursuit_oracle,50,4,893,0,1.0000,0.0000,0,0.7866,18,43,0.0613,0.6176
379,mlpppo_small_5agents_pursuit_oracle,42,4,615,0,0.8000,0.1524,0,0.7956,3,31,0.2067,0.9474
380,mlpppo_small_5agents_pursuit_oracle,50,2,916,0,1.0000,0.0000,0,0.7705,16,41,0.1034,0.6667
381,mlpppo_small_5agents_pursuit_oracle,40,6,443,0,0.8000,0.2000,0,0.7786,12,24,0.1143,0.7727
382,mlpppo_small_5agents_pursuit_oracle,46,5,819,0,0.8000,0.0696,0,0.7312,18,39,0.0583,0.8000
383,mlpppo_small_5agents_pursuit_oracle,50,3,825,0,1.0000,0.0000,0,0.7197,10,40,0.0548,0.7561
