run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
491,mlpppo_small_5agents_scarcity_social_oracle,23,4,1088,0,0.2000,0.3304,1088,0.8938,0,0,0.1476,0.0000
492,mlpppo_small_5agents_scarcity_social_oracle,24,3,1151,0,0.0000,0.3833,1148,0.9075,0,0,0.3268,0.0000
493,mlpppo_small_5agents_scarcity_social_oracle,22,6,1060,0,0.0000,0.4182,1058,0.9050,0,0,0.4660,0.0000
494,mlpppo_small_5agents_scarcity_social_oracle,22,7,931,0,0.2000,0.4545,933,0.8984,0,0,0.4125,0.0000
495,mlpppo_small_5agents_scarcity_social_oracle,17,7,897,0,0.2000,0.5647,900,0.9221,0,0,0.1004,0.0000
496,mlpppo_small_5agents_scarcity_social_oracle,24,2,1059,0,0.0000,0.3167,1059,0.9029,0,0,0.2988,0.0000
497,mlpppo_small_5agents_scarcity_social_oracle,24,4,1103,0,0.0000,0.3667,1101,0.9183,0,0,0.2689,0.0000
498,mlpppo_small_5agents_scarcity_social_oracle,14,0,714,0,0.2000,0.6000,714,0.8677,0,0,0.5285,0.0000
499,mlpppo_small_5agents_scarcity_social_oracle,25,7,998,0,0.4000,0.4480,998,0.9264,0,0,0.1560,0.0000
500,mlpppo_small_5agents_scarcity_social_oracle,27,12,990,0,0.4000,0.3852,990,0.9118,0,0,0.4191,0.0000
501,mlpppo_small_5agents_scarcity_social_oracle,19,7,955,0,0.2000,0.4000,959,0.9047,0,0,0.2994,0.0000
502,mlpppo_small_5agents_scarcity_social_oracle,22,2,1028,0,0.2000,0.5091,1029,0.9253,0,0,0.3561,0.0000
503,mlpppo_small_5agents_scarcity_social_oracle,28,9,1022,0,0.4000,0.3429,1026,0.9136,0,0,0.1964,0.0000
504,mlpppo_small_5agents_scarcity_social_oracle,19,2,945,0,0.2000,0.4632,947,0.9200,0,0,0.1808,0.0000
