run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
4918,1417,175.2831218900219,175.2831218900219,1417,completed_all_food,True,25,25,800.0,0.3748163704751402,7,7,False,0.9830508474576272
4919,1237,107.85976948573291,107.85976948573291,1237,completed_all_food,True,25,25,800.0,0.38505995728470005,8,8,False,0.9093851132686084
4920,626,81.40265788459395,81.40265788459395,626,health_depleted,False,15,25,794.0,0.4222741816057619,10,9,True,0.992
4921,1402,114.81084938617784,114.81084938617784,1402,completed_all_food,True,25,25,800.0,0.32142846605570163,4,4,False,0.9307637401855817
4922,634,74.06483320849208,74.06483320849208,634,health_depleted,False,14,25,741.0,0.39979462507147706,3,2,True,0.9399684044233807
4923,85,-4.075000000000008,-4.075000000000008,85,health_depleted,False,2,25,784.0,0.4357707509881423,7,6,True,1.0
4924,1289,132.1565116175824,132.1565116175824,1289,completed_all_food,True,25,25,800.0,0.39575829195250306,6,6,False,0.9402173913043478
4925,1625,120.62843369391523,120.62843369391523,1625,completed_all_food,True,25,25,800.0,0.3688241725137238,22,22,False,0.9421182266009852
4926,1345,111.94865485258767,111.94865485258767,1345,completed_all_food,True,25,25,800.0,0.39521446227101087,10,10,False,0.9181547619047619
4927,1287,129.6912092202045,129.6912092202045,1287,completed_all_food,True,25,25,800.0,0.337474534890747,19,19,False,0.9517884914463453
4928,1455,114.49034630345683,114.49034630345683,1455,completed_all_food,True,25,25,800.0,0.32407636159976383,1,1,False,0.9436038514442916
4929,1802,173.48381573294668,173.48381573294668,1802,completed_all_food,True,25,25,800.0,0.32209021398297044,10,10,False,0.9877845641310383
4930,1006,143.6436452874916,143.6436452874916,1006,completed_all_food,True,25,25,800.0,0.4315740672539595,5,5,False,0.9532338308457712
4931,1153,134.76049590717264,134.76049590717264,1153,completed_all_food,True,25,25,800.0,0.3875479129362808,1,1,False,0.9375
4932,1215,149.010209144754,149.010209144754,1215,completed_all_food,True,25,25,800.0,0.39776734376362044,4,4,False,0.9448105436573312
4933,1349,129.44556567612003,129.44556567612003,1349,completed_all_food,True,25,25,800.0,0.31011185342686753,5,4,False,0.9666172106824926
4934,1637,50.97532462983318,50.97532462983318,1637,starved,False,16,25,0.0,0.36242028604469406,23,23,False,0.9633475870494808
4935,1203,158.74575926283725,158.74575926283725,1203,completed_all_food,True,25,25,800.0,0.33930239199164114,5,5,False,0.9958402662229617
4936,1044,122.79110469821073,122.79110469821073,1044,completed_all_food,True,25,25,800.0,0.45213299510907495,14,14,False,0.9415148609779482
4937,1811,147.49716087965075,147.49716087965075,1811,completed_all_food,True,25,25,800.0,0.3083820010730612,12,12,False,0.9828729281767956
4938,1367,197.8239781584334,197.8239781584334,1367,completed_all_food,True,25,25,800.0,0.3681508328612796,0,0,False,0.9926793557833089
4939,327,56.7650000000003,56.7650000000003,327,health_depleted,False,10,25,787.0,0.5171729830797613,1,0,True,0.9815950920245399
4940,1748,106.81941936499588,106.81941936499588,1748,completed_all_food,True,25,25,800.0,0.3363295216842561,19,19,False,0.9536348025186033
4941,165,24.125130325687707,24.125130325687707,165,health_depleted,False,5,25,782.0,0.48984940984940983,3,2,True,1.0
4942,100,-1.6500000000000075,-1.6500000000000075,100,health_depleted,False,1,25,724.0,0.6521739130434783,1,0,True,1.0
