run,config_name,agent_id,steps,termination_reason,foods_collected,total_reward,success,satiety_remaining,foods_available
102,mlpppo_small_2agents_propfood_oracle,agent_0,156,completed_all_food,10,33.1900,True,199.00,10
102,mlpppo_small_2agents_propfood_oracle,agent_1,191,completed_all_food,10,40.3150,True,199.00,10
103,mlpppo_small_2agents_propfood_oracle,agent_0,139,completed_all_food,10,31.2950,True,199.00,10
103,mlpppo_small_2agents_propfood_oracle,agent_1,187,completed_all_food,10,30.4750,True,199.00,10
104,mlpppo_small_2agents_propfood_oracle,agent_0,116,completed_all_food,10,23.9100,True,199.00,10
104,mlpppo_small_2agents_propfood_oracle,agent_1,201,completed_all_food,10,36.5650,True,199.00,10
105,mlpppo_small_2agents_propfood_oracle,agent_0,126,completed_all_food,10,33.3600,True,199.00,10
105,mlpppo_small_2agents_propfood_oracle,agent_1,193,completed_all_food,10,30.3450,True,199.00,10
106,mlpppo_small_2agents_propfood_oracle,agent_0,109,completed_all_food,10,28.4650,True,199.00,10
106,mlpppo_small_2agents_propfood_oracle,agent_1,138,completed_all_food,10,21.7200,True,199.00,10
107,mlpppo_small_2agents_propfood_oracle,agent_0,253,completed_all_food,10,33.2050,True,199.00,10
107,mlpppo_small_2agents_propfood_oracle,agent_1,163,completed_all_food,10,26.1550,True,199.00,10
108,mlpppo_small_2agents_propfood_oracle,agent_0,231,completed_all_food,10,40.3350,True,199.00,10
108,mlpppo_small_2agents_propfood_oracle,agent_1,153,completed_all_food,10,33.9650,True,199.00,10
109,mlpppo_small_2agents_propfood_oracle,agent_0,149,completed_all_food,10,26.1850,True,199.00,10
109,mlpppo_small_2agents_propfood_oracle,agent_1,215,completed_all_food,10,32.5950,True,199.00,10
110,mlpppo_small_2agents_propfood_oracle,agent_0,203,completed_all_food,10,39.2150,True,199.00,10
110,mlpppo_small_2agents_propfood_oracle,agent_1,218,completed_all_food,10,43.6200,True,168.00,10
111,mlpppo_small_2agents_propfood_oracle,agent_0,120,completed_all_food,10,25.3100,True,199.00,10
111,mlpppo_small_2agents_propfood_oracle,agent_1,203,completed_all_food,10,32.0950,True,199.00,10
112,mlpppo_small_2agents_propfood_oracle,agent_0,211,completed_all_food,10,38.7950,True,199.00,10
112,mlpppo_small_2agents_propfood_oracle,agent_1,193,completed_all_food,10,40.3850,True,199.00,10
113,mlpppo_small_2agents_propfood_oracle,agent_0,202,completed_all_food,10,42.8200,True,199.00,10
113,mlpppo_small_2agents_propfood_oracle,agent_1,172,completed_all_food,10,36.3500,True,199.00,10
114,mlpppo_small_2agents_propfood_oracle,agent_0,173,completed_all_food,10,22.0050,True,199.00,10
114,mlpppo_small_2agents_propfood_oracle,agent_1,154,completed_all_food,10,28.9400,True,199.00,10
115,mlpppo_small_2agents_propfood_oracle,agent_0,158,completed_all_food,10,31.6000,True,199.00,10
115,mlpppo_small_2agents_propfood_oracle,agent_1,133,completed_all_food,10,29.6250,True,199.00,10
116,mlpppo_small_2agents_propfood_oracle,agent_0,171,completed_all_food,10,34.4750,True,199.00,10
116,mlpppo_small_2agents_propfood_oracle,agent_1,179,completed_all_food,10,28.5950,True,199.00,10
117,mlpppo_small_2agents_propfood_oracle,agent_0,151,completed_all_food,10,27.1950,True,199.00,10
117,mlpppo_small_2agents_propfood_oracle,agent_1,126,completed_all_food,10,26.3000,True,199.00,10
118,mlpppo_small_2agents_propfood_oracle,agent_0,147,completed_all_food,10,28.6350,True,199.00,10
118,mlpppo_small_2agents_propfood_oracle,agent_1,174,completed_all_food,10,28.5400,True,199.00,10
119,mlpppo_small_2agents_propfood_oracle,agent_0,116,completed_all_food,10,22.3900,True,199.00,10
119,mlpppo_small_2agents_propfood_oracle,agent_1,140,completed_all_food,10,22.7300,True,199.00,10
120,mlpppo_small_2agents_propfood_oracle,agent_0,169,completed_all_food,10,25.1250,True,199.00,10
120,mlpppo_small_2agents_propfood_oracle,agent_1,184,completed_all_food,10,32.3700,True,199.00,10
121,mlpppo_small_2agents_propfood_oracle,agent_0,150,completed_all_food,10,29.2400,True,199.00,10
121,mlpppo_small_2agents_propfood_oracle,agent_1,166,completed_all_food,10,28.6200,True,199.00,10
122,mlpppo_small_2agents_propfood_oracle,agent_0,161,completed_all_food,10,31.1050,True,165.00,10
122,mlpppo_small_2agents_propfood_oracle,agent_1,153,completed_all_food,10,31.0650,True,199.00,10
123,mlpppo_small_2agents_propfood_oracle,agent_0,201,completed_all_food,10,37.2850,True,199.00,10
123,mlpppo_small_2agents_propfood_oracle,agent_1,173,completed_all_food,10,43.9850,True,199.00,10
124,mlpppo_small_2agents_propfood_oracle,agent_0,164,completed_all_food,10,37.6900,True,199.00,10
124,mlpppo_small_2agents_propfood_oracle,agent_1,96,completed_all_food,10,26.5100,True,199.00,10
125,mlpppo_small_2agents_propfood_oracle,agent_0,96,completed_all_food,10,24.5300,True,199.00,10
125,mlpppo_small_2agents_propfood_oracle,agent_1,119,completed_all_food,10,31.7350,True,199.00,10
126,mlpppo_small_2agents_propfood_oracle,agent_0,143,completed_all_food,10,24.7950,True,199.00,10
126,mlpppo_small_2agents_propfood_oracle,agent_1,97,completed_all_food,10,19.9450,True,199.00,10
127,mlpppo_small_2agents_propfood_oracle,agent_0,102,completed_all_food,10,26.9000,True,199.00,10
127,mlpppo_small_2agents_propfood_oracle,agent_1,124,completed_all_food,10,29.8100,True,199.00,10
128,mlpppo_small_2agents_propfood_oracle,agent_0,141,completed_all_food,10,29.2650,True,199.00,10
128,mlpppo_small_2agents_propfood_oracle,agent_1,151,completed_all_food,10,34.7350,True,199.00,10
129,mlpppo_small_2agents_propfood_oracle,agent_0,173,completed_all_food,10,38.1250,True,199.00,10
129,mlpppo_small_2agents_propfood_oracle,agent_1,105,completed_all_food,10,24.4450,True,199.00,10
130,mlpppo_small_2agents_propfood_oracle,agent_0,151,completed_all_food,10,26.2550,True,199.00,10
130,mlpppo_small_2agents_propfood_oracle,agent_1,107,completed_all_food,10,22.4750,True,199.00,10
131,mlpppo_small_2agents_propfood_oracle,agent_0,146,completed_all_food,10,25.6400,True,199.00,10
131,mlpppo_small_2agents_propfood_oracle,agent_1,131,completed_all_food,10,31.7350,True,199.00,10
132,mlpppo_small_2agents_propfood_oracle,agent_0,124,completed_all_food,10,24.3900,True,199.00,10
132,mlpppo_small_2agents_propfood_oracle,agent_1,128,completed_all_food,10,32.8700,True,199.00,10
133,mlpppo_small_2agents_propfood_oracle,agent_0,137,completed_all_food,10,28.8050,True,199.00,10
133,mlpppo_small_2agents_propfood_oracle,agent_1,181,completed_all_food,10,45.4850,True,199.00,10
134,mlpppo_small_2agents_propfood_oracle,agent_0,131,completed_all_food,10,31.2350,True,199.00,10
134,mlpppo_small_2agents_propfood_oracle,agent_1,163,completed_all_food,10,28.0550,True,199.00,10
135,mlpppo_small_2agents_propfood_oracle,agent_0,139,completed_all_food,10,26.3150,True,199.00,10
135,mlpppo_small_2agents_propfood_oracle,agent_1,100,completed_all_food,10,22.4900,True,199.00,10
