run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
125,lstmppo_small_5agents_temporal_no_pheromone,41,0,1231,0,0.8000,0.1756,0,0.6177,0,0,0.3337,0.0000
126,lstmppo_small_5agents_temporal_no_pheromone,42,0,997,0,0.8000,0.1524,0,0.5923,0,0,0.1004,0.0000
127,lstmppo_small_5agents_temporal_no_pheromone,33,0,1463,0,0.4000,0.2424,0,0.6450,0,0,0.1373,0.0000
128,lstmppo_small_5agents_temporal_no_pheromone,45,0,1736,0,0.6000,0.0800,0,0.6666,0,0,0.0664,0.0000
129,lstmppo_small_5agents_temporal_no_pheromone,32,0,1217,0,0.2000,0.2625,0,0.5903,0,0,0.1793,0.0000
130,lstmppo_small_5agents_temporal_no_pheromone,37,0,1190,0,0.6000,0.2270,0,0.6449,0,0,0.0650,0.0000
131,lstmppo_small_5agents_temporal_no_pheromone,37,0,1152,0,0.6000,0.2378,0,0.6078,0,0,0.2720,0.0000
132,lstmppo_small_5agents_temporal_no_pheromone,38,1,1246,0,0.6000,0.2211,0,0.6725,0,0,0.2764,0.0000
133,lstmppo_small_5agents_temporal_no_pheromone,34,0,714,0,0.6000,0.2941,0,0.5978,0,0,0.3114,0.0000
134,lstmppo_small_5agents_temporal_no_pheromone,40,0,1159,0,0.6000,0.1900,0,0.6278,0,0,0.2538,0.0000
135,lstmppo_small_5agents_temporal_no_pheromone,36,0,1370,0,0.6000,0.2444,0,0.6593,0,0,0.2310,0.0000
136,lstmppo_small_5agents_temporal_no_pheromone,35,0,1366,0,0.6000,0.2629,0,0.6264,0,0,0.2041,0.0000
137,lstmppo_small_5agents_temporal_no_pheromone,37,0,1187,0,0.6000,0.2270,0,0.6143,0,0,0.1809,0.0000
138,lstmppo_small_5agents_temporal_no_pheromone,37,2,1263,0,0.6000,0.2378,0,0.6407,0,0,0.2139,0.0000
139,lstmppo_small_5agents_temporal_no_pheromone,42,0,1272,0,0.8000,0.1524,0,0.6401,0,0,0.0508,0.0000
140,lstmppo_small_5agents_temporal_no_pheromone,33,1,745,0,0.6000,0.3152,0,0.6481,0,0,0.2613,0.0000
141,lstmppo_small_5agents_temporal_no_pheromone,32,0,1120,0,0.6000,0.3500,0,0.6154,0,0,0.0918,0.0000
142,lstmppo_small_5agents_temporal_no_pheromone,39,0,1394,0,0.4000,0.1641,0,0.6050,0,0,0.1604,0.0000
143,lstmppo_small_5agents_temporal_no_pheromone,42,0,1121,0,0.6000,0.1333,0,0.6181,0,0,0.0800,0.0000
144,lstmppo_small_5agents_temporal_no_pheromone,36,0,1300,0,0.6000,0.2444,0,0.6502,0,0,0.0573,0.0000
145,lstmppo_small_5agents_temporal_no_pheromone,38,0,1407,0,0.6000,0.2000,0,0.6681,0,0,0.1037,0.0000
146,lstmppo_small_5agents_temporal_no_pheromone,45,0,1157,0,0.8000,0.0889,0,0.6602,0,0,0.1022,0.0000
147,lstmppo_small_5agents_temporal_no_pheromone,37,0,906,0,0.6000,0.2162,0,0.5966,0,0,0.0139,0.0000
148,lstmppo_small_5agents_temporal_no_pheromone,33,0,1346,0,0.6000,0.3273,0,0.6253,0,0,0.0589,0.0000
149,lstmppo_small_5agents_temporal_no_pheromone,36,1,1411,0,0.6000,0.2556,0,0.6501,0,0,0.2998,0.0000
150,lstmppo_small_5agents_temporal_no_pheromone,44,1,1828,0,0.4000,0.0727,0,0.6404,0,0,0.0687,0.0000
151,lstmppo_small_5agents_temporal_no_pheromone,49,0,1540,0,0.8000,0.0163,0,0.6139,0,0,0.0713,0.0000
152,lstmppo_small_5agents_temporal_no_pheromone,42,0,1270,0,0.8000,0.1524,0,0.5910,0,0,0.1358,0.0000
153,lstmppo_small_5agents_temporal_no_pheromone,37,2,1311,0,0.6000,0.2270,0,0.5880,0,0,0.0811,0.0000
154,lstmppo_small_5agents_temporal_no_pheromone,43,0,1360,0,0.8000,0.1302,0,0.6537,0,0,0.1346,0.0000
155,lstmppo_small_5agents_temporal_no_pheromone,41,0,1070,0,0.8000,0.1756,0,0.6181,0,0,0.2888,0.0000
156,lstmppo_small_5agents_temporal_no_pheromone,35,0,1473,0,0.4000,0.2171,0,0.6914,0,0,0.0683,0.0000
157,lstmppo_small_5agents_temporal_no_pheromone,37,0,1540,0,0.6000,0.2270,0,0.6745,0,0,0.1397,0.0000
158,lstmppo_small_5agents_temporal_no_pheromone,39,0,1302,0,0.6000,0.1744,0,0.6269,0,0,0.1078,0.0000
159,lstmppo_small_5agents_temporal_no_pheromone,36,0,1073,0,0.6000,0.2444,0,0.6179,0,0,0.0856,0.0000
160,lstmppo_small_5agents_temporal_no_pheromone,50,0,1311,0,1.0000,0.0000,0,0.6233,0,0,0.1237,0.0000
161,lstmppo_small_5agents_temporal_no_pheromone,45,0,1045,0,0.8000,0.0889,0,0.6099,0,0,0.1613,0.0000
162,lstmppo_small_5agents_temporal_no_pheromone,46,1,1579,0,0.6000,0.0609,0,0.6299,0,0,0.0811,0.0000
163,lstmppo_small_5agents_temporal_no_pheromone,41,0,1289,0,0.6000,0.1463,0,0.6685,0,0,0.1477,0.0000
164,lstmppo_small_5agents_temporal_no_pheromone,49,0,1396,0,0.8000,0.0163,0,0.6257,0,0,0.1154,0.0000
165,lstmppo_small_5agents_temporal_no_pheromone,38,0,1390,0,0.6000,0.2000,0,0.6288,0,0,0.0879,0.0000
166,lstmppo_small_5agents_temporal_no_pheromone,43,0,964,0,0.8000,0.1302,0,0.6432,0,0,0.1105,0.0000
167,lstmppo_small_5agents_temporal_no_pheromone,45,0,1393,0,0.6000,0.0800,0,0.6473,0,0,0.1442,0.0000
168,lstmppo_small_5agents_temporal_no_pheromone,44,0,1106,0,0.8000,0.1091,0,0.6224,0,0,0.0862,0.0000
169,lstmppo_small_5agents_temporal_no_pheromone,34,0,872,0,0.6000,0.3059,0,0.5932,0,0,0.0993,0.0000
170,lstmppo_small_5agents_temporal_no_pheromone,49,1,1237,0,0.8000,0.0163,0,0.5977,0,0,0.0696,0.0000
171,lstmppo_small_5agents_temporal_no_pheromone,36,1,1428,0,0.6000,0.2333,0,0.6920,0,0,0.0360,0.0000
172,lstmppo_small_5agents_temporal_no_pheromone,43,0,1164,0,0.8000,0.1302,0,0.6392,0,0,0.0708,0.0000
173,lstmppo_small_5agents_temporal_no_pheromone,47,1,1572,0,0.8000,0.0511,0,0.6118,0,0,0.1064,0.0000
174,lstmppo_small_5agents_temporal_no_pheromone,48,0,1438,0,0.8000,0.0333,0,0.6093,0,0,0.0488,0.0000
175,lstmppo_small_5agents_temporal_no_pheromone,42,0,989,0,0.8000,0.1524,0,0.6353,0,0,0.0809,0.0000
176,lstmppo_small_5agents_temporal_no_pheromone,40,0,1366,0,0.6000,0.1800,0,0.6482,0,0,0.1479,0.0000
177,lstmppo_small_5agents_temporal_no_pheromone,42,0,1340,0,0.8000,0.1524,0,0.6425,0,0,0.1136,0.0000
178,lstmppo_small_5agents_temporal_no_pheromone,50,0,1299,0,1.0000,0.0000,0,0.6369,0,0,0.0735,0.0000
179,lstmppo_small_5agents_temporal_no_pheromone,38,0,1200,0,0.6000,0.1895,0,0.6628,0,0,0.0602,0.0000
180,lstmppo_small_5agents_temporal_no_pheromone,48,1,1201,0,0.8000,0.0333,0,0.6317,0,0,0.0930,0.0000
181,lstmppo_small_5agents_temporal_no_pheromone,44,1,1262,0,0.8000,0.1091,0,0.6419,0,0,0.1679,0.0000
182,lstmppo_small_5agents_temporal_no_pheromone,47,1,1215,0,0.8000,0.0511,0,0.6314,0,0,0.0593,0.0000
183,lstmppo_small_5agents_temporal_no_pheromone,41,0,990,0,0.6000,0.1659,0,0.5782,0,0,0.1719,0.0000
184,lstmppo_small_5agents_temporal_no_pheromone,50,0,1140,0,1.0000,0.0000,0,0.6070,0,0,0.0357,0.0000
185,lstmppo_small_5agents_temporal_no_pheromone,39,0,1115,0,0.6000,0.1846,0,0.6740,0,0,0.1340,0.0000
186,lstmppo_small_5agents_temporal_no_pheromone,34,0,987,0,0.6000,0.3059,0,0.6357,0,0,0.1570,0.0000
187,lstmppo_small_5agents_temporal_no_pheromone,43,0,1277,0,0.8000,0.1302,0,0.6867,0,0,0.0517,0.0000
188,lstmppo_small_5agents_temporal_no_pheromone,44,0,937,0,0.8000,0.1091,0,0.6066,0,0,0.1894,0.0000
189,lstmppo_small_5agents_temporal_no_pheromone,40,0,829,0,0.8000,0.2000,0,0.6457,0,0,0.0241,0.0000
190,lstmppo_small_5agents_temporal_no_pheromone,44,1,1139,0,0.8000,0.1091,0,0.6274,0,0,0.1460,0.0000
191,lstmppo_small_5agents_temporal_no_pheromone,49,0,1287,0,0.8000,0.0163,0,0.6194,0,0,0.1274,0.0000
192,lstmppo_small_5agents_temporal_no_pheromone,42,0,1179,0,0.8000,0.1524,0,0.6168,0,0,0.0785,0.0000
193,lstmppo_small_5agents_temporal_no_pheromone,47,1,1004,0,0.8000,0.0511,0,0.6227,0,0,0.0593,0.0000
194,lstmppo_small_5agents_temporal_no_pheromone,45,0,799,0,0.8000,0.0889,0,0.6215,0,0,0.1027,0.0000
195,lstmppo_small_5agents_temporal_no_pheromone,41,0,803,0,0.8000,0.1756,0,0.6204,0,0,0.2912,0.0000
196,lstmppo_small_5agents_temporal_no_pheromone,37,1,1283,0,0.6000,0.2378,0,0.6484,0,0,0.2275,0.0000
197,lstmppo_small_5agents_temporal_no_pheromone,49,0,1540,0,0.8000,0.0163,0,0.6796,0,0,0.0922,0.0000
198,lstmppo_small_5agents_temporal_no_pheromone,50,0,1135,0,1.0000,0.0000,0,0.6144,0,0,0.0823,0.0000
199,lstmppo_small_5agents_temporal_no_pheromone,36,0,1038,0,0.6000,0.2444,0,0.6122,0,0,0.1540,0.0000
200,lstmppo_small_5agents_temporal_no_pheromone,50,0,1268,0,1.0000,0.0000,0,0.6267,0,0,0.0843,0.0000
201,lstmppo_small_5agents_temporal_no_pheromone,49,0,1006,0,0.8000,0.0163,0,0.6232,0,0,0.1799,0.0000
202,lstmppo_small_5agents_temporal_no_pheromone,47,0,1476,0,0.8000,0.0511,0,0.6128,0,0,0.0956,0.0000
203,lstmppo_small_5agents_temporal_no_pheromone,50,0,922,0,1.0000,0.0000,0,0.6148,0,0,0.1198,0.0000
204,lstmppo_small_5agents_temporal_no_pheromone,44,1,920,0,0.8000,0.1091,0,0.6077,0,0,0.1120,0.0000
205,lstmppo_small_5agents_temporal_no_pheromone,45,0,905,0,0.8000,0.0889,0,0.6062,0,0,0.0795,0.0000
206,lstmppo_small_5agents_temporal_no_pheromone,42,1,972,0,0.8000,0.1524,0,0.6133,0,0,0.1672,0.0000
207,lstmppo_small_5agents_temporal_no_pheromone,35,1,1079,0,0.6000,0.2857,0,0.6938,0,0,0.1495,0.0000
