run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
1318,153,34.44500000000011,34.44500000000011,153,completed_all_food,True,10,10,200.0,0.5447522281639928,0,0,False,nan
1319,196,40.580000000000126,40.580000000000126,196,completed_all_food,True,10,10,200.0,0.46530986887508624,0,0,False,nan
1320,193,46.10500000000011,46.10500000000011,193,completed_all_food,True,10,10,200.0,0.5668798276886513,0,0,False,nan
1321,128,33.48000000000007,33.48000000000007,128,completed_all_food,True,10,10,200.0,0.694061403508772,0,0,False,nan
1322,167,36.595000000000084,36.595000000000084,167,completed_all_food,True,10,10,200.0,0.49897138680033415,0,0,False,nan
1323,176,39.65000000000009,39.65000000000009,176,completed_all_food,True,10,10,200.0,0.46064075972519997,0,0,False,nan
1324,180,37.580000000000055,37.580000000000055,180,completed_all_food,True,10,10,199.0,0.5376217684927372,0,0,False,nan
1325,136,31.060000000000127,31.060000000000127,136,completed_all_food,True,10,10,200.0,0.516504329004329,0,0,False,nan
1326,156,43.2800000000001,43.2800000000001,156,completed_all_food,True,10,10,200.0,0.6407358674463938,0,0,False,nan
1327,111,36.175000000000054,36.175000000000054,111,completed_all_food,True,10,10,200.0,0.730718462823726,0,0,False,nan
1328,161,46.57500000000012,46.57500000000012,161,completed_all_food,True,10,10,200.0,0.6332238980047535,0,0,False,nan
1329,188,45.020000000000095,45.020000000000095,188,completed_all_food,True,10,10,200.0,0.6023025666653853,0,0,False,nan
1330,150,40.780000000000086,40.780000000000086,150,completed_all_food,True,10,10,200.0,0.6426220068500321,0,0,False,nan
1331,158,47.22000000000007,47.22000000000007,158,completed_all_food,True,10,10,200.0,0.7004800911592708,0,0,False,nan
1332,131,49.815000000000126,49.815000000000126,131,completed_all_food,True,10,10,200.0,0.7807612781954887,0,0,False,nan
1333,120,37.710000000000086,37.710000000000086,120,completed_all_food,True,10,10,200.0,0.7123537573537574,0,0,False,nan
1334,164,51.470000000000056,51.470000000000056,164,completed_all_food,True,10,10,200.0,0.6759839816933638,0,0,False,nan
1335,164,47.00000000000009,47.00000000000009,164,completed_all_food,True,10,10,200.0,0.6596140552995392,0,0,False,nan
1336,168,33.740000000000094,33.740000000000094,168,completed_all_food,True,10,10,200.0,0.4399629781982723,0,0,False,nan
1337,118,35.17000000000005,35.17000000000005,118,completed_all_food,True,10,10,200.0,0.6639875423853752,0,0,False,nan
1338,144,34.50000000000008,34.50000000000008,144,completed_all_food,True,10,10,200.0,0.5365725551251866,0,0,False,nan
1339,185,50.62500000000012,50.62500000000012,185,completed_all_food,True,10,10,200.0,0.5645361528449764,0,0,False,nan
1340,164,40.94000000000011,40.94000000000011,164,completed_all_food,True,10,10,200.0,0.5604880889091415,0,0,False,nan
1341,184,49.800000000000104,49.800000000000104,184,completed_all_food,True,10,10,200.0,0.5682066058563336,0,0,False,nan
1342,169,35.28500000000011,35.28500000000011,169,completed_all_food,True,10,10,200.0,0.468420004263994,0,0,False,nan
1343,193,43.955000000000105,43.955000000000105,193,completed_all_food,True,10,10,200.0,0.5498765530189335,0,0,False,nan
1344,183,34.365000000000094,34.365000000000094,183,completed_all_food,True,10,10,200.0,0.4230337526518741,0,0,False,nan
1345,177,37.99500000000009,37.99500000000009,177,completed_all_food,True,10,10,200.0,0.47872557997557996,0,0,False,nan
1346,187,31.335000000000125,31.335000000000125,187,completed_all_food,True,10,10,200.0,0.3797899877899878,0,0,False,nan
1347,199,38.15500000000006,38.15500000000006,199,completed_all_food,True,10,10,200.0,0.44074872669246073,0,0,False,nan
1348,138,32.61000000000011,32.61000000000011,138,completed_all_food,True,10,10,200.0,0.5275000000000001,0,0,False,nan
